bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,,
25PX12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,25PX12A06XXXAGG2,1,25PX12A06XXXAGG1,236.6,25PX12A06XXXAGG2,946.4,1183,80%,80%,946
25PX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,25PX12A06XXXAGG3,,,,,,,,,
25PX12A06XXX,,0000-100094,,,533,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,25PX12A06XXXSAND,,,,,,,,,
25PX12A06XXX,,0000-100093,,,136,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,25PX12A06XXXSTONE DUST,,,,,,,,,
25PX12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,25PX12A06XXXFLBNF-15,,,,,,,,,
25PX12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,25PX12A06XXXFLB-RPF34,,,,,,,,,
25PX12A06XXX,,0002-100449,,,0.940,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,25PX12A06XXXFLBPD-14,,,,,,,,,
27FN12A06R1X,,0000-000015,,,84,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27FN12A06R1XFA,,,,,,,,,
27FN12A06R1X,,0000-100011,,,251,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27FN12A06R1XSEMEN,,,,,,,,,
27FN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27FN12A06R1XWATER,,,,,,,,,
27FN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27FN12A06R1XAGG1,1,27FN12A06R1XAGG1,236.6,27FN12A06R1XAGG2,946.4,1183,20%,20%,237
27FN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27FN12A06R1XAGG2,1,27FN12A06R1XAGG1,236.6,27FN12A06R1XAGG2,946.4,1183,80%,80%,946
27FN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27FN12A06R1XAGG3,,,,,,,,,
27FN12A06R1X,,0000-100094,,,479,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27FN12A06R1XSAND,,,,,,,,,
27FN12A06R1X,,0000-100093,,,122,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27FN12A06R1XSTONE DUST,,,,,,,,,
27FN12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27FN12A06R1XFLBNF-15,,,,,,,,,
27FN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27FN12A06R1XFLB-RPF34,,,,,,,,,
27FN12A06R1X,,0002-100449,,,1.310,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27FN12A06R1XFLBPD-14,,,,,,,,,
27FN12A06XXX,,0000-000015,,,83,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27FN12A06XXXFA,,,,,,,,,
27FN12A06XXX,,0000-100011,,,248,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27FN12A06XXXSEMEN,,,,,,,,,
27FN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27FN12A06XXXWATER,,,,,,,,,
27FN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27FN12A06XXXAGG1,1,27FN12A06XXXAGG1,236.6,27FN12A06XXXAGG2,946.4,1183,20%,20%,237
27FN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27FN12A06XXXAGG2,1,27FN12A06XXXAGG1,236.6,27FN12A06XXXAGG2,946.4,1183,80%,80%,946
27FN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27FN12A06XXXAGG3,,,,,,,,,
27FN12A06XXX,,0000-100094,,,488,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27FN12A06XXXSAND,,,,,,,,,
27FN12A06XXX,,0000-100093,,,124,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27FN12A06XXXSTONE DUST,,,,,,,,,
27FN12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27FN12A06XXXFLBNF-15,,,,,,,,,
27FN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27FN12A06XXXFLB-RPF34,,,,,,,,,
27FN12A06XXX,,0002-100449,,,1.110,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27FN12A06XXXFLBPD-14,,,,,,,,,
27FU12A06R1X,,0000-000015,,,65,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27FU12A06R1XFA,,,,,,,,,
27FU12A06R1X,,0000-100011,,,260,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27FU12A06R1XSEMEN,,,,,,,,,
27FU12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27FU12A06R1XWATER,,,,,,,,,
27FU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27FU12A06R1XAGG1,1,27FU12A06R1XAGG1,236.6,27FU12A06R1XAGG2,946.4,1183,20%,20%,237
27FU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27FU12A06R1XAGG2,1,27FU12A06R1XAGG1,236.6,27FU12A06R1XAGG2,946.4,1183,80%,80%,946
27FU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27FU12A06R1XAGG3,,,,,,,,,
27FU12A06R1X,,0000-100094,,,491,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27FU12A06R1XSAND,,,,,,,,,
27FU12A06R1X,,0000-100093,,,125,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27FU12A06R1XSTONE DUST,,,,,,,,,
27FU12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27FU12A06R1XFLBNF-15,,,,,,,,,
27FU12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27FU12A06R1XFLB-RPF34,,,,,,,,,
27FU12A06R1X,,0002-100449,,,1.280,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27FU12A06R1XFLBPD-14,,,,,,,,,
27FU12A06XXX,,0000-000015,,,64,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27FU12A06XXXFA,,,,,,,,,
27FU12A06XXX,,0000-100011,,,257,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27FU12A06XXXSEMEN,,,,,,,,,
27FU12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27FU12A06XXXWATER,,,,,,,,,
27FU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27FU12A06XXXAGG1,1,27FU12A06XXXAGG1,236.6,27FU12A06XXXAGG2,946.4,1183,20%,20%,237
27FU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27FU12A06XXXAGG2,1,27FU12A06XXXAGG1,236.6,27FU12A06XXXAGG2,946.4,1183,80%,80%,946
27FU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27FU12A06XXXAGG3,,,,,,,,,
27FU12A06XXX,,0000-100094,,,500,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27FU12A06XXXSAND,,,,,,,,,
27FU12A06XXX,,0000-100093,,,127,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27FU12A06XXXSTONE DUST,,,,,,,,,
27FU12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27FU12A06XXXFLBNF-15,,,,,,,,,
27FU12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27FU12A06XXXFLB-RPF34,,,,,,,,,
27FU12A06XXX,,0002-100449,,,1.080,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27FU12A06XXXFLBPD-14,,,,,,,,,
27MN12A06R1X,,0000-000015,,,96,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MN12A06R1XFA,,,,,,,,,
27MN12A06R1X,,0000-100011,,,289,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MN12A06R1XSEMEN,,,,,,,,,
27MN12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MN12A06R1XWATER,,,,,,,,,
27MN12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MN12A06R1XAGG1,1,27MN12A06R1XAGG1,236.6,27MN12A06R1XAGG2,946.4,1183,20%,20%,237
27MN12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MN12A06R1XAGG2,1,27MN12A06R1XAGG1,236.6,27MN12A06R1XAGG2,946.4,1183,80%,80%,946
27MN12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MN12A06R1XAGG3,,,,,,,,,
27MN12A06R1X,,0000-100094,,,442,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MN12A06R1XSAND,,,,,,,,,
27MN12A06R1X,,0000-100093,,,113,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MN12A06R1XSTONE DUST,,,,,,,,,
27MN12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27MN12A06R1XFLBNF-15,,,,,,,,,
27MN12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27MN12A06R1XFLB-RPF34,,,,,,,,,
27MN12A06R1X,,0002-100449,,,1.510,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27MN12A06R1XFLBPD-14,,,,,,,,,
27MN12A06XXX,,0000-000015,,,95,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MN12A06XXXFA,,,,,,,,,
27MN12A06XXX,,0000-100011,,,285,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MN12A06XXXSEMEN,,,,,,,,,
27MN12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MN12A06XXXWATER,,,,,,,,,
27MN12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MN12A06XXXAGG1,1,27MN12A06XXXAGG1,236.6,27MN12A06XXXAGG2,946.4,1183,20%,20%,237
27MN12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MN12A06XXXAGG2,1,27MN12A06XXXAGG1,236.6,27MN12A06XXXAGG2,946.4,1183,80%,80%,946
27MN12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MN12A06XXXAGG3,,,,,,,,,
27MN12A06XXX,,0000-100094,,,451,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MN12A06XXXSAND,,,,,,,,,
27MN12A06XXX,,0000-100093,,,115,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MN12A06XXXSTONE DUST,,,,,,,,,
27MN12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27MN12A06XXXFLBNF-15,,,,,,,,,
27MN12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27MN12A06XXXFLB-RPF34,,,,,,,,,
27MN12A06XXX,,0002-100449,,,1.280,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27MN12A06XXXFLBPD-14,,,,,,,,,
27MU12A06R1X,,0000-000015,,,75,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MU12A06R1XFA,,,,,,,,,
27MU12A06R1X,,0000-100011,,,298,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MU12A06R1XSEMEN,,,,,,,,,
27MU12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MU12A06R1XWATER,,,,,,,,,
27MU12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MU12A06R1XAGG1,1,27MU12A06R1XAGG1,236.6,27MU12A06R1XAGG2,946.4,1183,20%,20%,237
27MU12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MU12A06R1XAGG2,1,27MU12A06R1XAGG1,236.6,27MU12A06R1XAGG2,946.4,1183,80%,80%,946
27MU12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MU12A06R1XAGG3,,,,,,,,,
27MU12A06R1X,,0000-100094,,,457,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MU12A06R1XSAND,,,,,,,,,
27MU12A06R1X,,0000-100093,,,116,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MU12A06R1XSTONE DUST,,,,,,,,,
27MU12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27MU12A06R1XFLBNF-15,,,,,,,,,
27MU12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27MU12A06R1XFLB-RPF34,,,,,,,,,
27MU12A06R1X,,0002-100449,,,1.460,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27MU12A06R1XFLBPD-14,,,,,,,,,
27MU12A06XXX,,0000-000015,,,74,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MU12A06XXXFA,,,,,,,,,
27MU12A06XXX,,0000-100011,,,294,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MU12A06XXXSEMEN,,,,,,,,,
27MU12A06XXX,,0000-100030,,,181,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MU12A06XXXWATER,,,,,,,,,
27MU12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MU12A06XXXAGG1,1,27MU12A06XXXAGG1,236.6,27MU12A06XXXAGG2,946.4,1183,20%,20%,237
27MU12A06XXX,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MU12A06XXXAGG2,1,27MU12A06XXXAGG1,236.6,27MU12A06XXXAGG2,946.4,1183,80%,80%,946
27MU12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MU12A06XXXAGG3,,,,,,,,,
27MU12A06XXX,,0000-100094,,,466,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MU12A06XXXSAND,,,,,,,,,
27MU12A06XXX,,0000-100093,,,119,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MU12A06XXXSTONE DUST,,,,,,,,,
27MU12A06XXX,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27MU12A06XXXFLBNF-15,,,,,,,,,
27MU12A06XXX,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27MU12A06XXXFLB-RPF34,,,,,,,,,
27MU12A06XXX,,0002-100449,,,1.240,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27MU12A06XXXFLBPD-14,,,,,,,,,
27MX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MX12A06R1XFA,,,,,,,,,
27MX12A06R1X,,0000-100011,,,339,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MX12A06R1XSEMEN,,,,,,,,,
27MX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MX12A06R1XWATER,,,,,,,,,
27MX12A06R1X,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MX12A06R1XAGG1,1,27MX12A06R1XAGG1,236.6,27MX12A06R1XAGG2,946.4,1183,20%,20%,237
27MX12A06R1X,,0000-100091,,,946,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MX12A06R1XAGG2,1,27MX12A06R1XAGG1,236.6,27MX12A06R1XAGG2,946.4,1183,80%,80%,946
27MX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MX12A06R1XAGG3,,,,,,,,,
27MX12A06R1X,,0000-100094,,,488,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MX12A06R1XSAND,,,,,,,,,
27MX12A06R1X,,0000-100093,,,124,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MX12A06R1XSTONE DUST,,,,,,,,,
27MX12A06R1X,,0002-100440,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBNF-15,27MX12A06R1XFLBNF-15,,,,,,,,,
27MX12A06R1X,,0002-100442,,,0.000,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLB-RPF34,27MX12A06R1XFLB-RPF34,,,,,,,,,
27MX12A06R1X,,0002-100449,,,1.330,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FLBPD-14,27MX12A06R1XFLBPD-14,,,,,,,,,
27MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MX12A06XXXFA,,,,,,,,,
27MX12A06XXX,,0000-100011,,,335,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MX12A06XXXSEMEN,,,,,,,,,
27MX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MX12A06XXXWATER,,,,,,,,,
27MX12A06XXX,,0000-100090,,,237,,,,,,,,,,,,,,,,,,,,R41-0-01,,,,,,,R41CTP-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MX12A06XXXAGG1,1,27MX12A06XXXAGG1,236.6,27MX12A06XXXAGG2,946.4,1183,20%,20%,237
