bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,,,
27MX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MX12A06XXXFA,,,,,,,,
27MX12A06XXX,,0000-100011,,,335,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MX12A06XXXSEMEN,,,,,,,,
27MX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MX12A06XXXWATER,,,,,,,,
27MX12A06XXX,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MX12A06XXXAGG1,,,,,,,,
27MX12A06XXX,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MX12A06XXXAGG2,,,,,,,,
27MX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MX12A06XXXAGG3,,,,,,,,
27MX12A06XXX,,0000-100094,,,496,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MX12A06XXXSAND,,,,,,,,
27MX12A06XXX,,0000-100093,,,126,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MX12A06XXXSTONE DUST,,,,,,,,
27MX12A06XXX,,0002-100020,,,1.129,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27MX12A06XXXSBT CON-M,,,,,,,,
27MX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27MX12A06XXXSBT PCA-8S,,,,,,,,
27MX12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27MX12A06XXXSBT JM-9,,,,,,,,
27MX12C06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MX12C06R1XFA,,,,,,,,
27MX12C06R1X,,0000-100011,,,339,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MX12C06R1XSEMEN,,,,,,,,
27MX12C06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MX12C06R1XWATER,,,,,,,,
27MX12C06R1X,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MX12C06R1XAGG1,,,,,,,,
27MX12C06R1X,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MX12C06R1XAGG2,,,,,,,,
27MX12C06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MX12C06R1XAGG3,,,,,,,,
27MX12C06R1X,,0000-100094,,,716,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MX12C06R1XSAND,,,,,,,,
27MX12C06R1X,,0000-100093,,,182,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MX12C06R1XSTONE DUST,,,,,,,,
27MX12C06R1X,,0002-100020,,,1.334,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27MX12C06R1XSBT CON-M,,,,,,,,
27MX12C06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27MX12C06R1XSBT PCA-8S,,,,,,,,
27MX12C06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27MX12C06R1XSBT JM-9,,,,,,,,
27MX12C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27MX12C06XXXFA,,,,,,,,
27MX12C06XXX,,0000-100011,,,335,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27MX12C06XXXSEMEN,,,,,,,,
27MX12C06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27MX12C06XXXWATER,,,,,,,,
27MX12C06XXX,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27MX12C06XXXAGG1,,,,,,,,
27MX12C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27MX12C06XXXAGG2,,,,,,,,
27MX12C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27MX12C06XXXAGG3,,,,,,,,
27MX12C06XXX,,0000-100094,,,724,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27MX12C06XXXSAND,,,,,,,,
27MX12C06XXX,,0000-100093,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27MX12C06XXXSTONE DUST,,,,,,,,
27MX12C06XXX,,0002-100020,,,1.129,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27MX12C06XXXSBT CON-M,,,,,,,,
27MX12C06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27MX12C06XXXSBT PCA-8S,,,,,,,,
27MX12C06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27MX12C06XXXSBT JM-9,,,,,,,,
27PX12A06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27PX12A06R1XFA,,,,,,,,
27PX12A06R1X,,0000-100011,,,301,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27PX12A06R1XSEMEN,,,,,,,,
27PX12A06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27PX12A06R1XWATER,,,,,,,,
27PX12A06R1X,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27PX12A06R1XAGG1,,,,,,,,
27PX12A06R1X,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27PX12A06R1XAGG2,,,,,,,,
27PX12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27PX12A06R1XAGG3,,,,,,,,
27PX12A06R1X,,0000-100094,,,513,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27PX12A06R1XSAND,,,,,,,,
27PX12A06R1X,,0000-100093,,,131,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27PX12A06R1XSTONE DUST,,,,,,,,
27PX12A06R1X,,0002-100020,,,1.183,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27PX12A06R1XSBT CON-M,,,,,,,,
27PX12A06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27PX12A06R1XSBT PCA-8S,,,,,,,,
27PX12A06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27PX12A06R1XSBT JM-9,,,,,,,,
27PX12A06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27PX12A06XXXFA,,,,,,,,
27PX12A06XXX,,0000-100011,,,297,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27PX12A06XXXSEMEN,,,,,,,,
27PX12A06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27PX12A06XXXWATER,,,,,,,,
27PX12A06XXX,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27PX12A06XXXAGG1,,,,,,,,
27PX12A06XXX,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27PX12A06XXXAGG2,,,,,,,,
27PX12A06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27PX12A06XXXAGG3,,,,,,,,
27PX12A06XXX,,0000-100094,,,521,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27PX12A06XXXSAND,,,,,,,,
27PX12A06XXX,,0000-100093,,,133,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27PX12A06XXXSTONE DUST,,,,,,,,
27PX12A06XXX,,0002-100020,,,1.001,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27PX12A06XXXSBT CON-M,,,,,,,,
27PX12A06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27PX12A06XXXSBT PCA-8S,,,,,,,,
27PX12A06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27PX12A06XXXSBT JM-9,,,,,,,,
27PX12C06R1X,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27PX12C06R1XFA,,,,,,,,
27PX12C06R1X,,0000-100011,,,301,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27PX12C06R1XSEMEN,,,,,,,,
27PX12C06R1X,,0000-100030,,,190,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27PX12C06R1XWATER,,,,,,,,
27PX12C06R1X,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27PX12C06R1XAGG1,,,,,,,,
27PX12C06R1X,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27PX12C06R1XAGG2,,,,,,,,
27PX12C06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27PX12C06R1XAGG3,,,,,,,,
27PX12C06R1X,,0000-100094,,,742,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27PX12C06R1XSAND,,,,,,,,
27PX12C06R1X,,0000-100093,,,189,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27PX12C06R1XSTONE DUST,,,,,,,,
27PX12C06R1X,,0002-100020,,,1.183,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27PX12C06R1XSBT CON-M,,,,,,,,
27PX12C06R1X,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27PX12C06R1XSBT PCA-8S,,,,,,,,
27PX12C06R1X,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27PX12C06R1XSBT JM-9,,,,,,,,
27PX12C06XXX,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,27PX12C06XXXFA,,,,,,,,
27PX12C06XXX,,0000-100011,,,297,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,27PX12C06XXXSEMEN,,,,,,,,
27PX12C06XXX,,0000-100030,,,188,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,27PX12C06XXXWATER,,,,,,,,
27PX12C06XXX,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,27PX12C06XXXAGG1,,,,,,,,
27PX12C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,27PX12C06XXXAGG2,,,,,,,,
27PX12C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,27PX12C06XXXAGG3,,,,,,,,
27PX12C06XXX,,0000-100094,,,750,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,27PX12C06XXXSAND,,,,,,,,
27PX12C06XXX,,0000-100093,,,191,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,27PX12C06XXXSTONE DUST,,,,,,,,
27PX12C06XXX,,0002-100020,,,1.001,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,27PX12C06XXXSBT CON-M,,,,,,,,
27PX12C06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,27PX12C06XXXSBT PCA-8S,,,,,,,,
27PX12C06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,27PX12C06XXXSBT JM-9,,,,,,,,
30FD12A06WTT,,0000-000015,,,80,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30FD12A06WTTFA,,,,,,,,
30FD12A06WTT,,0000-100011,,,320,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30FD12A06WTTSEMEN,,,,,,,,
30FD12A06WTT,,0000-100030,,,175,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30FD12A06WTTWATER,,,,,,,,
30FD12A06WTT,,0000-100090,,,309,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30FD12A06WTTAGG1,,,,,,,,
30FD12A06WTT,,0000-100091,,,722,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30FD12A06WTTAGG2,,,,,,,,
30FD12A06WTT,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30FD12A06WTTAGG3,,,,,,,,
30FD12A06WTT,,0000-100094,,,579,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30FD12A06WTTSAND,,,,,,,,
30FD12A06WTT,,0000-100093,,,145,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30FD12A06WTTSTONE DUST,,,,,,,,
30FD12A06WTT,,0002-100020,,,1.200,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30FD12A06WTTSBT CON-M,,,,,,,,
30FD12A06WTT,,0002-100021,,,2.000,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30FD12A06WTTSBT PCA-8S,,,,,,,,
30FD12A06WTT,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30FD12A06WTTSBT JM-9,,,,,,,,
30FI08C06XXX,,0000-000015,,,48,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30FI08C06XXXFA,,,,,,,,
30FI08C06XXX,,0000-100011,,,273,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30FI08C06XXXSEMEN,,,,,,,,
30FI08C06XXX,,0000-100030,,,174,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30FI08C06XXXWATER,,,,,,,,
30FI08C06XXX,,0000-100090,,,876,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30FI08C06XXXAGG1,,,,,,,,
30FI08C06XXX,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30FI08C06XXXAGG2,,,,,,,,
30FI08C06XXX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30FI08C06XXXAGG3,,,,,,,,
30FI08C06XXX,,0000-100094,,,746,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30FI08C06XXXSAND,,,,,,,,
30FI08C06XXX,,0000-100093,,,190,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30FI08C06XXXSTONE DUST,,,,,,,,
30FI08C06XXX,,0002-100020,,,1.084,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30FI08C06XXXSBT CON-M,,,,,,,,
30FI08C06XXX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30FI08C06XXXSBT PCA-8S,,,,,,,,
30FI08C06XXX,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30FI08C06XXXSBT JM-9,,,,,,,,
30FI12A06GEL,,0000-000015,,,57,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30FI12A06GELFA,,,,,,,,
30FI12A06GEL,,0000-100011,,,321,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30FI12A06GELSEMEN,,,,,,,,
30FI12A06GEL,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30FI12A06GELWATER,,,,,,,,
30FI12A06GEL,,0000-100090,,,300,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30FI12A06GELAGG1,,,,,,,,
30FI12A06GEL,,0000-100091,,,700,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30FI12A06GELAGG2,,,,,,,,
30FI12A06GEL,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30FI12A06GELAGG3,,,,,,,,
30FI12A06GEL,,0000-100094,,,631,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30FI12A06GELSAND,,,,,,,,
30FI12A06GEL,,0000-100093,,,158,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30FI12A06GELSTONE DUST,,,,,,,,
30FI12A06GEL,,0002-100020,,,1.134,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30FI12A06GELSBT CON-M,,,,,,,,
30FI12A06GEL,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,30FI12A06GELSBT PCA-8S,,,,,,,,
30FI12A06GEL,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,30FI12A06GELSBT JM-9,,,,,,,,
30FI12A06R1X,,0000-000015,,,51,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,30FI12A06R1XFA,,,,,,,,
30FI12A06R1X,,0000-100011,,,287,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,30FI12A06R1XSEMEN,,,,,,,,
30FI12A06R1X,,0000-100030,,,183,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,30FI12A06R1XWATER,,,,,,,,
30FI12A06R1X,,0000-100090,,,349,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,30FI12A06R1XAGG1,,,,,,,,
30FI12A06R1X,,0000-100091,,,834,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,30FI12A06R1XAGG2,,,,,,,,
30FI12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,30FI12A06R1XAGG3,,,,,,,,
30FI12A06R1X,,0000-100094,,,487,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,30FI12A06R1XSAND,,,,,,,,
30FI12A06R1X,,0000-100093,,,124,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STONE DUST,30FI12A06R1XSTONE DUST,,,,,,,,
30FI12A06R1X,,0002-100020,,,1.329,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,30FI12A06R1XSBT CON-M,,,,,,,,
